ticker,date,time_published,title,summary,source,source_domain,category_within_source,url,overall_sentiment_score,overall_sentiment_label,ticker_relevance_score,ticker_sentiment_score,ticker_sentiment_label,authors_json,topics_json,banner_image
WMS,2025-08-31,20250831T201310,"Advanced Drainage Systems, Inc.'s (NYSE:WMS) 27% Price Boost Is Out Of Tune With Earnings","Advanced Drainage Systems (NYSE:WMS) has seen a 27% price increase in the last month, but its shares are still down 8.2% over the past year. The company's P/E ratio of 25.9x is considered high compared to the broader U.S. market, especially given its 13% decline in profits last year. While analysts expect moderate growth of 9.9% annually, this is only in line with the overall market, suggesting the current high P/E might not be justified.",Simply Wall St,Simply Wall St,General,https://simplywall.st/stocks/us/capital-goods/nyse-wms/advanced-drainage-systems/news/advanced-drainage-systems-incs-nysewms-27-price-boost-is-out,-0.240398,Somewhat-Bearish,1.000000,-0.238823,Somewhat-Bearish,"[""Simply Wall St""]","[{""topic"": ""earnings"", ""relevance_score"": ""0.938671""}, {""topic"": ""financial_markets"", ""relevance_score"": ""0.823178""}]",https://images.simplywall.st/asset/chart/24355-pe-multiple-vs-industry-1-dark-2/1756644678843
EPS,2025-08-31,20250831T201400,EPS: Earnings-Focused Smart Beta Vehicle That Underdelivers (NYSEARCA:EPS),"The WisdomTree U.S. LargeCap Fund ETF (EPS), which emphasizes earnings over market cap, has consistently underperformed IVV since its inception. While it boasts marginally better valuation characteristics and a value tilt, it lags in growth and offers no significant quality advantage. Despite outperforming other Large Value ETFs, its overall underperformance against IVV prevents a bullish outlook.",Seeking Alpha,Seeking Alpha,General,https://seekingalpha.com/article/4818194-eps-earnings-focused-smart-beta-vehicle-underdelivers,-0.426717,Bearish,1.000000,-0.425976,Bearish,"[""Vasily Zyryanov""]","[{""topic"": ""financial_markets"", ""relevance_score"": ""0.932023""}]",https://static.seekingalpha.com/cdn/s3/uploads/getty_images/184321208/image_184321208.jpg?io=getty-c-w750
YELP,2025-08-31,20250831T201425,Many Still Looking Away From Yelp Inc. (NYSE:YELP),"Yelp Inc.'s (NYSE:YELP) P/E ratio of 13.4x is low compared to the broader US market, despite recent strong earnings growth. Analysts forecast an 11% annual earnings growth for Yelp over the next three years, similar to the market average. The low P/E suggests that investors may be skeptical of future performance or anticipating earnings instability, indicating potential risks not reflected in its growth outlook.",Simply Wall Street,Simply Wall Street,General,https://simplywall.st/stocks/us/media/nyse-yelp/yelp/news/many-still-looking-away-from-yelp-inc-nyseyelp,0.017744,Neutral,0.327426,0.020095,Neutral,"[""Simply Wall St""]","[{""topic"": ""earnings"", ""relevance_score"": ""0.929227""}, {""topic"": ""financial_markets"", ""relevance_score"": ""0.810240""}, {""topic"": ""finance"", ""relevance_score"": ""0.727633""}, {""topic"": ""technology"", ""relevance_score"": ""0.605218""}]",https://simplywall.st/news/images/blue-bear.svg
BSJX,2025-08-31,20250831T210940,Invesco Exchange-Traded Self-Indexed Fund Trust - Invesco BulletShares 2033 High Yield Corporate Bond ETF,"This page provides technical analysis data, including pivot points, for the Invesco BulletShares 2033 High Yield Corporate Bond ETF (BSJX). It displays the current stock price and key market index movements. The content is primarily a data snapshot from CMLViz.com for the ETF.",CMLviz,CMLviz,General,https://www.cmlviz.com/stocks/BSJX/pivot-points,0.101606,Neutral,1.000000,0.129027,Neutral,[],"[{""topic"": ""financial_markets"", ""relevance_score"": ""0.920108""}]",
SLMBP,2025-08-31,20250831T211400,Investing in SLM (NASDAQ:SLM) Five Years Ago Would Have Delivered You a 350% Gain,"SLM Corporation (NASDAQ:SLM) has shown impressive returns for investors over the past five years, with a total shareholder return (TSR) of 350%, significantly outpacing its 308% share price gain due to dividends. Despite a 9.3% annual increase in earnings per share, the market's opinion of the company has improved, as evidenced by its 32% average annual share price increase over the same period. The article also notes recent insider buying and strong share price momentum.",富途牛牛,富途牛牛,General,https://news.futunn.com/en/post/61451571/investing-in-slm-nasdaq-slm-five-years-ago-would-have,0.012927,Neutral,0.337799,0.030787,Neutral,"[""Simply Wall St""]","[{""topic"": ""earnings"", ""relevance_score"": ""0.902196""}, {""topic"": ""financial_markets"", ""relevance_score"": ""0.913114""}]",https://record.futunn.com/news-editor-imgs/20260221/public/17716179269325965095088.png
SMXT,2025-08-31,20250831T211600,"SolarMax Technology, Inc.'s (NASDAQ:SMXT) 26% Share Price Surge Not Quite Adding Up","SolarMax Technology's share price saw a 26% gain recently, although its full-year gain is a more modest 7.3%. Despite this surge, its P/S ratio of 2.4x is comparable to the Electrical industry's median of 2.3x, which analysts find concerning given the company's 28% decline in revenue last year and 23% shrinkage over three years, contrasting with an industry expected to grow 12%. This suggests investors might be overlooking current negative growth trends in anticipation of a turnaround.",富途牛牛,富途牛牛,General,https://news.futunn.com/en/post/61451705/solarmax-technology-inc-s-nasdaq-smxt-26-share-price-surge,-0.293453,Somewhat-Bearish,1.000000,-0.285750,Somewhat-Bearish,"[""Simply Wall St""]","[{""topic"": ""financial_markets"", ""relevance_score"": ""0.903558""}, {""topic"": ""earnings"", ""relevance_score"": ""0.710623""}]",https://newsfile.futunn.com/public/NN-PersistNewsContentImage/7781/20250831/0-92e517ed7e88fd4f61d71e097a2d8639-0-58eec64856e2d2035f0456d44299e663.png/big
JFIN,2025-08-31,20250831T212900,Jiayin Group's (NASDAQ:JFIN) Three-year Total Shareholder Returns Outpace the Underlying Earnings Growth,"Jiayin Group (NASDAQ:JFIN) has seen impressive total shareholder returns of 555% over the last three years, significantly outpacing its 418% share price increase and 36% annual EPS growth. This divergence is primarily attributed to dividend payments. The market's positive sentiment towards Jiayin Group has grown over this period, indicating investors have a higher opinion of the business than three years ago.",富途牛牛,富途牛牛,General,https://news.futunn.com/en/post/61451698/jiayin-group-s-nasdaq-jfin-three-year-total-shareholder-returns,0.326554,Somewhat-Bullish,0.960270,0.347603,Somewhat-Bullish,"[""Simply Wall St""]","[{""topic"": ""earnings"", ""relevance_score"": ""0.938243""}, {""topic"": ""financial_markets"", ""relevance_score"": ""0.822856""}]",https://foss1.futunn.com/official_config_oss/prod/7be2ac47-b08d-41c9-9fd3-3ea14c7f1a22
NVDA,2025-08-31,20250831T214900,Marvell Technology: Be Greedy When Others Are Fearful (NASDAQ:MRVL),"Marvell Technology experienced an 18.6% stock drop following a weaker-than-expected Q2'26 earnings report, but this is seen as an overreaction. The company posted strong 58% Y/Y revenue growth in Q2'26 and a robust outlook for Q3, positioning it favorably within the AI and Data Center CapEx landscape. The stock is currently trading at a discount, offering an attractive entry point for investors seeking AI-driven growth.",Seeking Alpha,Seeking Alpha,General,https://seekingalpha.com/article/4818202-marvell-technology-be-greedy-when-others-fearful,0.309977,Somewhat-Bullish,0.333966,0.335199,Somewhat-Bullish,"[""The Asian Investor""]","[{""topic"": ""earnings"", ""relevance_score"": ""0.911642""}, {""topic"": ""technology"", ""relevance_score"": ""0.810308""}, {""topic"": ""financial_markets"", ""relevance_score"": ""0.710670""}]",https://static.seekingalpha.com/cdn/s3/uploads/getty_images/2163733794/image_2163733794.jpg?io=getty-c-w750
ULH,2025-08-31,20250831T220835,"Is Universal Logistics Holdings, Inc.'s (NASDAQ:ULH) ROE Of 9.3% Concerning?","Universal Logistics Holdings Inc. (NASDAQ:ULH) has a Return on Equity (ROE) of 9.3%, which is below the industry average of 13% for the Transportation sector. This ROE is considered low, especially given the company's significant debt-to-equity ratio of 1.22. Investors should consider the company's leverage and potential for improvement when evaluating this metric.",Yahoo Finance,Yahoo Finance,General,https://finance.yahoo.com/news/universal-logistics-holdings-inc-nasdaq-124315508.html,-0.259128,Somewhat-Bearish,1.000000,-0.273451,Somewhat-Bearish,"[""Simply Wall St""]","[{""topic"": ""earnings"", ""relevance_score"": ""0.910770""}, {""topic"": ""financial_markets"", ""relevance_score"": ""0.838215""}, {""topic"": ""economy_macro"", ""relevance_score"": ""0.601903""}, {""topic"": ""energy_transportation"", ""relevance_score"": ""0.719785""}, {""topic"": ""finance"", ""relevance_score"": ""0.709821""}]",https://s.yimg.com/ny/api/res/1.2/HkW.of1x4JHpvrHVFkKcTA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTIwODtoPTQ4O2NmPXdlYnA-/https://s.yimg.com/os/creatr-uploaded-images/2021-03/7d6207c0-7d34-11eb-bbee-858baefb8682
EVLV,2025-08-31,20250831T221014,Evolv Technologies Q2 Earnings Call Highlights Growth,"Evolv Technologies Holdings, Inc. (EVLV) reported strong Q2 2025 results, with notable revenue growth of 29% year-over-year to $32.5 million and an Annual Recurring Revenue (ARR) of $110.5 million, up 27% year-over-year. The company achieved its third consecutive quarter of positive adjusted EBITDA, increased liquidity, and expanded its global customer base to over 1,000, while also resolving significant legal issues. Despite a slight decline in adjusted gross margin to 55%, Evolv raised its full-year revenue growth expectations to between 27% and 30%, signaling a positive outlook for fiscal year 2025.",TipRanks,TipRanks,General,https://www.tipranks.com/news/company-announcements/evolv-technologies-q2-earnings-call-highlights-growth,0.088699,Neutral,1.000000,0.484372,Bullish,"[""TipRanks Auto-Generated Newsdesk""]","[{""topic"": ""earnings"", ""relevance_score"": ""0.917150""}, {""topic"": ""technology"", ""relevance_score"": ""0.840292""}]",https://blog.tipranks.com/wp-content/uploads/2023/06/Industrials-3-750x406.jpg
F,2025-08-31,20250831T221014,Evolv Technologies Q2 Earnings Call Highlights Growth,"Evolv Technologies Holdings, Inc. (EVLV) reported strong Q2 2025 results, with notable revenue growth of 29% year-over-year to $32.5 million and an Annual Recurring Revenue (ARR) of $110.5 million, up 27% year-over-year. The company achieved its third consecutive quarter of positive adjusted EBITDA, increased liquidity, and expanded its global customer base to over 1,000, while also resolving significant legal issues. Despite a slight decline in adjusted gross margin to 55%, Evolv raised its full-year revenue growth expectations to between 27% and 30%, signaling a positive outlook for fiscal year 2025.",TipRanks,TipRanks,General,https://www.tipranks.com/news/company-announcements/evolv-technologies-q2-earnings-call-highlights-growth,0.088699,Neutral,0.641117,0.106736,Neutral,"[""TipRanks Auto-Generated Newsdesk""]","[{""topic"": ""earnings"", ""relevance_score"": ""0.917150""}, {""topic"": ""technology"", ""relevance_score"": ""0.840292""}]",https://blog.tipranks.com/wp-content/uploads/2023/06/Industrials-3-750x406.jpg
INTC,2025-08-31,20250831T221014,Evolv Technologies Q2 Earnings Call Highlights Growth,"Evolv Technologies Holdings, Inc. (EVLV) reported strong Q2 2025 results, with notable revenue growth of 29% year-over-year to $32.5 million and an Annual Recurring Revenue (ARR) of $110.5 million, up 27% year-over-year. The company achieved its third consecutive quarter of positive adjusted EBITDA, increased liquidity, and expanded its global customer base to over 1,000, while also resolving significant legal issues. Despite a slight decline in adjusted gross margin to 55%, Evolv raised its full-year revenue growth expectations to between 27% and 30%, signaling a positive outlook for fiscal year 2025.",TipRanks,TipRanks,General,https://www.tipranks.com/news/company-announcements/evolv-technologies-q2-earnings-call-highlights-growth,0.088699,Neutral,0.624771,-0.324018,Somewhat-Bearish,"[""TipRanks Auto-Generated Newsdesk""]","[{""topic"": ""earnings"", ""relevance_score"": ""0.917150""}, {""topic"": ""technology"", ""relevance_score"": ""0.840292""}]",https://blog.tipranks.com/wp-content/uploads/2023/06/Industrials-3-750x406.jpg
WBD,2025-08-31,20250831T221014,Evolv Technologies Q2 Earnings Call Highlights Growth,"Evolv Technologies Holdings, Inc. (EVLV) reported strong Q2 2025 results, with notable revenue growth of 29% year-over-year to $32.5 million and an Annual Recurring Revenue (ARR) of $110.5 million, up 27% year-over-year. The company achieved its third consecutive quarter of positive adjusted EBITDA, increased liquidity, and expanded its global customer base to over 1,000, while also resolving significant legal issues. Despite a slight decline in adjusted gross margin to 55%, Evolv raised its full-year revenue growth expectations to between 27% and 30%, signaling a positive outlook for fiscal year 2025.",TipRanks,TipRanks,General,https://www.tipranks.com/news/company-announcements/evolv-technologies-q2-earnings-call-highlights-growth,0.088699,Neutral,0.600743,0.139102,Neutral,"[""TipRanks Auto-Generated Newsdesk""]","[{""topic"": ""earnings"", ""relevance_score"": ""0.917150""}, {""topic"": ""technology"", ""relevance_score"": ""0.840292""}]",https://blog.tipranks.com/wp-content/uploads/2023/06/Industrials-3-750x406.jpg
VSEE,2025-08-31,20250831T224900,"VSee Health, Inc. (NASDAQ:VSEE) Might Not Be As Mispriced As It Looks After Plunging 50%","VSee Health, Inc. (NASDAQ:VSEE) has experienced a significant 50% drop in share price over the last month, contributing to a 59% loss over the past twelve months. Despite this, its price-to-sales (P/S) ratio of 0.9x is considerably lower than the Healthcare Services industry average, suggesting it might be undervalued, especially given its strong recent revenue growth of 81% in the last year and 42% over three years. However, investors appear unconvinced that the company can sustain this growth, leading to the low P/S ratio despite outperforming industry growth rates.",富途牛牛,富途牛牛,General,https://news.futunn.com/en/post/61452419/vsee-health-inc-nasdaq-vsee-might-not-be-as-mispriced,0.267654,Somewhat-Bullish,1.000000,0.253526,Somewhat-Bullish,"[""Simply Wall St""]","[{""topic"": ""earnings"", ""relevance_score"": ""0.941954""}, {""topic"": ""financial_markets"", ""relevance_score"": ""0.837174""}, {""topic"": ""life_sciences"", ""relevance_score"": ""0.729673""}, {""topic"": ""finance"", ""relevance_score"": ""0.621802""}]",https://newsfile.futunn.com/public/NN-PersistNewsContentImage/7781/20250831/0-7c10cada665e26f35e7a82b743be9ad6-0-5d85da84982d53956350c175052895c8.png/big
